service_id,date,exception_type
2.340.3521,20181121,1
2.340.3521,20181122,1
2.340.3521,20181123,1
2.340.3521,20181126,1
2.340.3521,20181127,1
2.340.3521,20181128,1
2.340.3521,20181129,1
2.340.3521,20181130,1
2.340.3521,20181203,1
2.340.3521,20181204,1
2.340.3521,20181205,1
2.340.3521,20181207,1
2.340.3521,20181210,1
2.340.3521,20181211,1
2.340.3521,20181212,1
2.340.3521,20181213,1
2.340.3521,20181214,1
2.340.3521,20181217,1
2.340.3521,20181218,1
2.340.3521,20181219,1
2.340.3521,20181220,1
2.340.3521,20181221,1
2.340.3521,20181224,1
2.340.3521,20181227,1
2.340.3521,20181228,1
2.340.3521,20181231,1
2.340.3570,20181006,1
2.340.3570,20181013,1
2.340.3570,20181020,1
2.340.3570,20181027,1
2.340.3570,20181103,1
2.340.3570,20181110,1
2.340.3570,20181117,1
2.340.3570,20181124,1
2.340.3570,20181201,1
2.340.3570,20181215,1
2.340.3570,20181222,1
2.340.3570,20181229,1
2.340.3571,20181007,1
2.340.3571,20181012,1
2.340.3571,20181014,1
2.340.3571,20181021,1
2.340.3571,20181028,1
2.340.3571,20181101,1
2.340.3571,20181104,1
2.340.3571,20181111,1
2.340.3571,20181118,1
2.340.3571,20181125,1
2.340.3571,20181202,1
2.340.3571,20181206,1
2.340.3571,20181208,1
2.340.3571,20181209,1
2.340.3571,20181216,1
2.340.3571,20181223,1
2.340.3571,20181225,1
2.340.3571,20181226,1
2.340.3571,20181230,1
2.567.4602,20181006,1
2.567.4602,20181013,1
2.567.4602,20181020,1
2.567.4602,20181027,1
2.567.4602,20181103,1
2.567.4602,20181110,1
2.567.4602,20181117,1
2.567.4602,20181124,1
2.567.4602,20181201,1
2.567.4602,20181215,1
2.567.4602,20181222,1
2.567.4602,20181229,1
2.567.4603,20181007,1
2.567.4603,20181012,1
2.567.4603,20181014,1
2.567.4603,20181021,1
2.567.4603,20181028,1
2.567.4603,20181101,1
2.567.4603,20181104,1
2.567.4603,20181111,1
2.567.4603,20181118,1
2.567.4603,20181125,1
2.567.4603,20181202,1
2.567.4603,20181206,1
2.567.4603,20181208,1
2.567.4603,20181209,1
2.567.4603,20181216,1
2.567.4603,20181223,1
2.567.4603,20181225,1
2.567.4603,20181226,1
2.567.4603,20181230,1
2.567.4942,20181002,1
2.567.4942,20181003,1
2.567.4942,20181004,1
2.567.4942,20181005,1
2.567.4942,20181008,1
2.567.4942,20181009,1
2.567.4942,20181010,1
2.567.4942,20181011,1
2.567.4942,20181015,1
2.567.4942,20181016,1
2.567.4942,20181017,1
2.567.4942,20181018,1
2.567.4942,20181019,1
2.567.4942,20181022,1
2.567.4942,20181023,1
2.567.4942,20181024,1
2.567.4942,20181025,1
2.567.4942,20181026,1
2.567.4942,20181029,1
2.567.4942,20181030,1
2.567.4942,20181031,1
2.567.4942,20181102,1
2.567.4942,20181105,1
2.567.4942,20181106,1
2.567.4942,20181107,1
2.567.4942,20181108,1
2.567.4942,20181109,1
2.567.4942,20181112,1
2.567.4942,20181113,1
2.567.4942,20181114,1
2.567.4942,20181115,1
2.567.4942,20181116,1
2.567.4942,20181119,1
2.567.4942,20181120,1
2.567.4942,20181121,1
2.567.4942,20181122,1
2.567.4942,20181123,1
2.567.4942,20181126,1
2.567.4942,20181127,1
2.567.4942,20181128,1
2.567.4942,20181129,1
2.567.4942,20181130,1
2.567.4942,20181203,1
2.567.4942,20181204,1
2.567.4942,20181205,1
2.567.4942,20181207,1
2.567.4942,20181210,1
2.567.4942,20181211,1
2.567.4942,20181212,1
2.567.4942,20181213,1
2.567.4942,20181214,1
2.567.4942,20181217,1
2.567.4942,20181218,1
2.567.4942,20181219,1
2.567.4942,20181220,1
2.567.4942,20181221,1
2.567.4942,20181224,1
2.567.4942,20181227,1
2.567.4942,20181228,1
2.567.4942,20181231,1
2.489.3735,20181002,1
2.489.3735,20181003,1
2.489.3735,20181004,1
2.489.3735,20181005,1
2.489.3735,20181008,1
2.489.3735,20181009,1
2.489.3735,20181010,1
2.489.3735,20181011,1
2.489.3735,20181015,1
2.489.3735,20181016,1
2.489.3735,20181017,1
2.489.3735,20181018,1
2.489.3735,20181019,1
2.489.3735,20181022,1
2.489.3735,20181023,1
2.489.3735,20181024,1
2.489.3735,20181025,1
2.489.3735,20181026,1
2.489.3735,20181029,1
2.489.3735,20181030,1
2.489.3735,20181031,1
2.489.3735,20181102,1
2.489.3735,20181105,1
2.489.3735,20181106,1
2.489.3735,20181107,1
2.489.3735,20181108,1
2.489.3735,20181109,1
2.489.3735,20181112,1
2.489.3735,20181113,1
2.489.3735,20181114,1
2.489.3735,20181115,1
2.489.3735,20181116,1
2.489.3735,20181119,1
2.489.3735,20181120,1
2.489.3735,20181121,1
2.489.3735,20181122,1
2.489.3735,20181123,1
2.489.3735,20181126,1
2.489.3735,20181127,1
2.489.3735,20181128,1
2.489.3735,20181129,1
2.489.3735,20181130,1
2.489.3735,20181203,1
2.489.3735,20181204,1
2.489.3735,20181205,1
2.489.3735,20181207,1
2.489.3735,20181210,1
2.489.3735,20181211,1
2.489.3735,20181212,1
2.489.3735,20181213,1
2.489.3735,20181214,1
2.489.3735,20181217,1
2.489.3735,20181218,1
2.489.3735,20181219,1
2.489.3735,20181220,1
2.489.3735,20181221,1
2.489.3735,20181224,1
2.489.3735,20181227,1
2.489.3735,20181228,1
2.489.3735,20181231,1
2.489.3754,20181007,1
2.489.3754,20181012,1
2.489.3754,20181014,1
2.489.3754,20181021,1
2.489.3754,20181028,1
2.489.3754,20181101,1
2.489.3754,20181104,1
2.489.3754,20181111,1
2.489.3754,20181118,1
2.489.3754,20181125,1
2.489.3754,20181202,1
2.489.3754,20181206,1
2.489.3754,20181208,1
2.489.3754,20181209,1
2.489.3754,20181216,1
2.489.3754,20181223,1
2.489.3754,20181225,1
2.489.3754,20181226,1
2.489.3754,20181230,1
2.489.3762,20181006,1
2.489.3762,20181013,1
2.489.3762,20181020,1
2.489.3762,20181027,1
2.489.3762,20181103,1
2.489.3762,20181110,1
2.489.3762,20181117,1
2.489.3762,20181124,1
2.489.3762,20181201,1
2.489.3762,20181215,1
2.489.3762,20181222,1
2.489.3762,20181229,1
2.619.2344,20181006,1
2.619.2344,20181013,1
2.619.2344,20181020,1
2.619.2344,20181027,1
2.619.2344,20181103,1
2.619.2344,20181110,1
2.619.2344,20181117,1
2.619.2344,20181124,1
2.619.2344,20181201,1
2.619.2344,20181215,1
2.619.2344,20181222,1
2.619.2344,20181229,1
2.619.4907,20181002,1
2.619.4907,20181003,1
2.619.4907,20181004,1
2.619.4907,20181005,1
2.619.4907,20181008,1
2.619.4907,20181009,1
2.619.4907,20181010,1
2.619.4907,20181011,1
2.619.4907,20181015,1
2.619.4907,20181016,1
2.619.4907,20181017,1
2.619.4907,20181018,1
2.619.4907,20181019,1
2.619.4907,20181022,1
2.619.4907,20181023,1
2.619.4907,20181024,1
2.619.4907,20181025,1
2.619.4907,20181026,1
2.619.4907,20181029,1
2.619.4907,20181030,1
2.619.4907,20181031,1
2.619.4907,20181102,1
2.619.4907,20181105,1
2.619.4907,20181106,1
2.619.4907,20181107,1
2.619.4907,20181108,1
2.619.4907,20181109,1
2.619.4907,20181112,1
2.619.4907,20181113,1
2.619.4907,20181114,1
2.619.4907,20181115,1
2.619.4907,20181116,1
2.619.4907,20181119,1
2.619.4907,20181120,1
2.619.4907,20181121,1
2.619.4907,20181122,1
2.619.4907,20181123,1
2.619.4907,20181126,1
2.619.4907,20181127,1
2.619.4907,20181128,1
2.619.4907,20181129,1
2.619.4907,20181130,1
2.619.4907,20181203,1
2.619.4907,20181204,1
2.619.4907,20181205,1
2.619.4907,20181207,1
2.619.4907,20181210,1
2.619.4907,20181211,1
2.619.4907,20181212,1
2.619.4907,20181213,1
2.619.4907,20181214,1
2.619.4907,20181217,1
2.619.4907,20181218,1
2.619.4907,20181219,1
2.619.4907,20181220,1
2.619.4907,20181221,1
2.619.4907,20181224,1
2.619.4907,20181227,1
2.619.4907,20181228,1
2.619.4907,20181231,1
2.44.4904,20181002,1
2.44.4904,20181003,1
2.44.4904,20181004,1
2.44.4904,20181005,1
2.44.4904,20181008,1
2.44.4904,20181009,1
2.44.4904,20181010,1
2.44.4904,20181011,1
2.44.4904,20181015,1
2.44.4904,20181016,1
2.44.4904,20181017,1
2.44.4904,20181018,1
2.44.4904,20181019,1
2.44.4904,20181022,1
2.44.4904,20181023,1
2.44.4904,20181024,1
2.44.4904,20181025,1
2.44.4904,20181026,1
2.44.4904,20181029,1
2.44.4904,20181030,1
2.44.4904,20181031,1
2.44.4904,20181102,1
2.44.4904,20181105,1
2.44.4904,20181106,1
2.44.4904,20181107,1
2.44.4904,20181108,1
2.44.4904,20181109,1
2.44.4904,20181112,1
2.44.4904,20181113,1
2.44.4904,20181114,1
2.44.4904,20181115,1
2.44.4904,20181116,1
2.44.4904,20181119,1
2.44.4904,20181120,1
2.44.4904,20181121,1
2.44.4904,20181122,1
2.44.4904,20181123,1
2.44.4904,20181126,1
2.44.4904,20181127,1
2.44.4904,20181128,1
2.44.4904,20181129,1
2.44.4904,20181130,1
2.44.4904,20181203,1
2.44.4904,20181204,1
2.44.4904,20181205,1
2.44.4904,20181207,1
2.44.4904,20181210,1
2.44.4904,20181211,1
2.44.4904,20181212,1
2.44.4904,20181213,1
2.44.4904,20181214,1
2.44.4904,20181217,1
2.44.4904,20181218,1
2.44.4904,20181219,1
2.44.4904,20181220,1
2.44.4904,20181221,1
2.44.4904,20181224,1
2.44.4904,20181227,1
2.44.4904,20181228,1
2.44.4904,20181231,1
2.595.4817,20181006,1
2.595.4817,20181013,1
2.595.4817,20181020,1
2.595.4817,20181027,1
2.595.4817,20181103,1
2.595.4817,20181110,1
2.595.4817,20181117,1
2.595.4817,20181124,1
2.595.4817,20181201,1
2.595.4817,20181215,1
2.595.4817,20181222,1
2.595.4817,20181229,1
2.595.4818,20181007,1
2.595.4818,20181012,1
2.595.4818,20181014,1
2.595.4818,20181021,1
2.595.4818,20181028,1
2.595.4818,20181101,1
2.595.4818,20181104,1
2.595.4818,20181111,1
2.595.4818,20181118,1
2.595.4818,20181125,1
2.595.4818,20181202,1
2.595.4818,20181206,1
2.595.4818,20181208,1
2.595.4818,20181209,1
2.595.4818,20181216,1
2.595.4818,20181223,1
2.595.4818,20181225,1
2.595.4818,20181226,1
2.595.4818,20181230,1
2.595.4991,20181002,1
2.595.4991,20181003,1
2.595.4991,20181004,1
2.595.4991,20181005,1
2.595.4991,20181008,1
2.595.4991,20181009,1
2.595.4991,20181010,1
2.595.4991,20181011,1
2.595.4991,20181015,1
2.595.4991,20181016,1
2.595.4991,20181017,1
2.595.4991,20181018,1
2.595.4991,20181019,1
2.595.4991,20181022,1
2.595.4991,20181023,1
2.595.4991,20181024,1
2.595.4991,20181025,1
2.595.4991,20181026,1
2.595.4991,20181029,1
2.595.4991,20181030,1
2.595.4991,20181031,1
2.595.4991,20181102,1
2.595.4991,20181105,1
2.595.4991,20181106,1
2.595.4991,20181107,1
2.595.4991,20181108,1
2.595.4991,20181109,1
2.595.4991,20181112,1
2.595.4991,20181113,1
2.595.4991,20181114,1
2.595.4991,20181115,1
2.595.4991,20181116,1
2.595.4991,20181119,1
2.595.4991,20181120,1
2.595.4991,20181121,1
2.595.4991,20181122,1
2.595.4991,20181123,1
2.595.4991,20181126,1
2.595.4991,20181127,1
2.595.4991,20181128,1
2.595.4991,20181129,1
2.595.4991,20181130,1
2.595.4991,20181203,1
2.595.4991,20181204,1
2.595.4991,20181205,1
2.595.4991,20181207,1
2.595.4991,20181210,1
2.595.4991,20181211,1
2.595.4991,20181212,1
2.595.4991,20181213,1
2.595.4991,20181214,1
2.595.4991,20181217,1
2.595.4991,20181218,1
2.595.4991,20181219,1
2.595.4991,20181220,1
2.595.4991,20181221,1
2.595.4991,20181224,1
2.595.4991,20181227,1
2.595.4991,20181228,1
2.595.4991,20181231,1
2.579.2683,20181006,1
2.579.2683,20181013,1
2.579.2683,20181020,1
2.579.2683,20181027,1
2.579.2683,20181103,1
2.579.2683,20181110,1
2.579.2683,20181117,1
2.579.2683,20181124,1
2.579.2683,20181201,1
2.579.2683,20181215,1
2.579.2683,20181222,1
2.579.2683,20181229,1
2.579.2684,20181007,1
2.579.2684,20181012,1
2.579.2684,20181014,1
2.579.2684,20181021,1
2.579.2684,20181028,1
2.579.2684,20181101,1
2.579.2684,20181104,1
2.579.2684,20181111,1
2.579.2684,20181118,1
2.579.2684,20181125,1
2.579.2684,20181202,1
2.579.2684,20181206,1
2.579.2684,20181208,1
2.579.2684,20181209,1
2.579.2684,20181216,1
2.579.2684,20181223,1
2.579.2684,20181225,1
2.579.2684,20181226,1
2.579.2684,20181230,1
2.579.4906,20181002,1
2.579.4906,20181003,1
2.579.4906,20181004,1
2.579.4906,20181005,1
2.579.4906,20181008,1
2.579.4906,20181009,1
2.579.4906,20181010,1
2.579.4906,20181011,1
2.579.4906,20181015,1
2.579.4906,20181016,1
2.579.4906,20181017,1
2.579.4906,20181018,1
2.579.4906,20181019,1
2.579.4906,20181022,1
2.579.4906,20181023,1
2.579.4906,20181024,1
2.579.4906,20181025,1
2.579.4906,20181026,1
2.579.4906,20181029,1
2.579.4906,20181030,1
2.579.4906,20181031,1
2.579.4906,20181102,1
2.579.4906,20181105,1
2.579.4906,20181106,1
2.579.4906,20181107,1
2.579.4906,20181108,1
2.579.4906,20181109,1
2.579.4906,20181112,1
2.579.4906,20181113,1
2.579.4906,20181114,1
2.579.4906,20181115,1
2.579.4906,20181116,1
2.579.4906,20181119,1
2.579.4906,20181120,1
2.579.4906,20181121,1
2.579.4906,20181122,1
2.579.4906,20181123,1
2.579.4906,20181126,1
2.579.4906,20181127,1
2.579.4906,20181128,1
2.579.4906,20181129,1
2.579.4906,20181130,1
2.579.4906,20181203,1
2.579.4906,20181204,1
2.579.4906,20181205,1
2.579.4906,20181207,1
2.579.4906,20181210,1
2.579.4906,20181211,1
2.579.4906,20181212,1
2.579.4906,20181213,1
2.579.4906,20181214,1
2.579.4906,20181217,1
2.579.4906,20181218,1
2.579.4906,20181219,1
2.579.4906,20181220,1
2.579.4906,20181221,1
2.579.4906,20181224,1
2.579.4906,20181227,1
2.579.4906,20181228,1
2.579.4906,20181231,1
2.544.1899,20181006,1
2.544.1899,20181013,1
2.544.1899,20181020,1
2.544.1899,20181027,1
2.544.1899,20181103,1
2.544.1899,20181110,1
2.544.1899,20181117,1
2.544.1899,20181124,1
2.544.1899,20181201,1
2.544.1899,20181215,1
2.544.1899,20181222,1
2.544.1899,20181229,1
2.544.1901,20181002,1
2.544.1901,20181003,1
2.544.1901,20181004,1
2.544.1901,20181005,1
2.544.1901,20181008,1
2.544.1901,20181009,1
2.544.1901,20181010,1
2.544.1901,20181011,1
2.544.1901,20181015,1
2.544.1901,20181016,1
2.544.1901,20181017,1
2.544.1901,20181018,1
2.544.1901,20181019,1
2.544.1901,20181022,1
2.544.1901,20181023,1
2.544.1901,20181024,1
2.544.1901,20181025,1
2.544.1901,20181026,1
2.544.1901,20181029,1
2.544.1901,20181030,1
2.544.1901,20181031,1
2.544.1901,20181102,1
2.544.1901,20181105,1
2.544.1901,20181106,1
2.544.1901,20181107,1
2.544.1901,20181108,1
2.544.1901,20181109,1
2.544.1901,20181112,1
2.544.1901,20181113,1
2.544.1901,20181114,1
2.544.1901,20181115,1
2.544.1901,20181116,1
2.544.1901,20181119,1
2.544.1901,20181120,1
2.544.1901,20181121,1
2.544.1901,20181122,1
2.544.1901,20181123,1
2.544.1901,20181126,1
2.544.1901,20181127,1
2.544.1901,20181128,1
2.544.1901,20181129,1
2.544.1901,20181130,1
2.544.1901,20181203,1
2.544.1901,20181204,1
2.544.1901,20181205,1
2.544.1901,20181207,1
2.544.1901,20181210,1
2.544.1901,20181211,1
2.544.1901,20181212,1
2.544.1901,20181213,1
2.544.1901,20181214,1
2.544.1901,20181217,1
2.544.1901,20181218,1
2.544.1901,20181219,1
2.544.1901,20181220,1
2.544.1901,20181221,1
2.544.1901,20181224,1
2.544.1901,20181227,1
2.544.1901,20181228,1
2.544.1901,20181231,1
2.544.1902,20181007,1
2.544.1902,20181012,1
2.544.1902,20181014,1
2.544.1902,20181021,1
2.544.1902,20181028,1
2.544.1902,20181101,1
2.544.1902,20181104,1
2.544.1902,20181111,1
2.544.1902,20181118,1
2.544.1902,20181125,1
2.544.1902,20181202,1
2.544.1902,20181206,1
2.544.1902,20181208,1
2.544.1902,20181209,1
2.544.1902,20181216,1
2.544.1902,20181223,1
2.544.1902,20181225,1
2.544.1902,20181226,1
2.544.1902,20181230,1
2.313.4074,20181002,1
2.313.4074,20181003,1
2.313.4074,20181004,1
2.313.4074,20181005,1
2.313.4074,20181006,1
2.313.4074,20181008,1
2.313.4074,20181009,1
2.313.4074,20181010,1
2.313.4074,20181011,1
2.313.4074,20181013,1
2.313.4074,20181015,1
2.313.4074,20181016,1
2.313.4074,20181017,1
2.313.4074,20181018,1
2.313.4074,20181019,1
2.313.4074,20181020,1
2.313.4074,20181022,1
2.313.4074,20181023,1
2.313.4074,20181024,1
2.313.4074,20181025,1
2.313.4074,20181026,1
2.313.4074,20181027,1
2.313.4074,20181029,1
2.313.4074,20181030,1
2.313.4074,20181031,1
2.313.4074,20181102,1
2.313.4074,20181103,1
2.313.4074,20181105,1
2.313.4074,20181106,1
2.313.4074,20181107,1
2.313.4074,20181108,1
2.313.4074,20181109,1
2.313.4074,20181110,1
2.313.4074,20181112,1
2.313.4074,20181113,1
2.313.4074,20181114,1
2.313.4074,20181115,1
2.313.4074,20181116,1
2.313.4074,20181117,1
2.313.4074,20181119,1
2.313.4074,20181120,1
2.313.4074,20181121,1
2.313.4074,20181122,1
2.313.4074,20181123,1
2.313.4074,20181124,1
2.313.4074,20181126,1
2.313.4074,20181127,1
2.313.4074,20181128,1
2.313.4074,20181129,1
2.313.4074,20181130,1
2.313.4074,20181201,1
2.313.4074,20181203,1
2.313.4074,20181204,1
2.313.4074,20181205,1
2.313.4074,20181207,1
2.313.4074,20181210,1
2.313.4074,20181211,1
2.313.4074,20181212,1
2.313.4074,20181213,1
2.313.4074,20181214,1
2.313.4074,20181215,1
2.313.4074,20181217,1
2.313.4074,20181218,1
2.313.4074,20181219,1
2.313.4074,20181220,1
2.313.4074,20181221,1
2.313.4074,20181222,1
2.313.4074,20181224,1
2.313.4074,20181227,1
2.313.4074,20181228,1
2.313.4074,20181229,1
2.313.4074,20181231,1
2.441.4913,20181002,1
2.441.4913,20181003,1
2.441.4913,20181004,1
2.441.4913,20181009,1
2.441.4913,20181010,1
2.441.4913,20181011,1
2.441.4913,20181015,1
2.441.4913,20181016,1
2.441.4913,20181017,1
2.441.4913,20181018,1
2.441.4913,20181019,1
2.441.4913,20181022,1
2.441.4913,20181023,1
2.441.4913,20181024,1
2.441.4913,20181025,1
2.441.4913,20181026,1
2.441.4913,20181029,1
2.441.4913,20181030,1
2.441.4913,20181031,1
2.441.4913,20181102,1
2.441.4913,20181105,1
2.441.4913,20181106,1
2.441.4913,20181107,1
2.441.4913,20181108,1
2.441.4913,20181109,1
2.441.4913,20181112,1
2.441.4913,20181113,1
2.441.4913,20181114,1
2.441.4913,20181115,1
2.441.4913,20181116,1
2.441.4913,20181119,1
2.441.4913,20181120,1
2.441.4913,20181121,1
2.441.4913,20181122,1
2.441.4913,20181123,1
2.441.4913,20181126,1
2.441.4913,20181127,1
2.441.4913,20181128,1
2.441.4913,20181129,1
2.441.4913,20181130,1
2.441.4913,20181203,1
2.441.4913,20181204,1
2.441.4913,20181205,1
2.441.4913,20181207,1
2.441.4913,20181210,1
2.441.4913,20181211,1
2.441.4913,20181212,1
2.441.4913,20181213,1
2.441.4913,20181214,1
2.441.4913,20181217,1
2.441.4913,20181218,1
2.441.4913,20181219,1
2.441.4913,20181220,1
2.441.4913,20181221,1
2.441.4913,20181224,1
2.441.4913,20181227,1
2.441.4913,20181228,1
2.441.4913,20181231,1
2.443.4913,20181005,1
2.443.4913,20181008,1
2.443.4949,20181007,1
2.443.4949,20181012,1
2.443.4949,20181014,1
2.443.4949,20181021,1
2.443.4949,20181028,1
2.443.4949,20181101,1
2.443.4949,20181104,1
2.443.4949,20181111,1
2.443.4949,20181118,1
2.443.4949,20181125,1
2.443.4949,20181202,1
2.443.4949,20181206,1
2.443.4949,20181208,1
2.443.4949,20181209,1
2.443.4949,20181216,1
2.443.4949,20181223,1
2.443.4949,20181225,1
2.443.4949,20181226,1
2.443.4949,20181230,1
2.443.4950,20181006,1
2.443.4950,20181013,1
2.443.4950,20181020,1
2.443.4950,20181027,1
2.443.4950,20181103,1
2.443.4950,20181110,1
2.443.4950,20181117,1
2.443.4950,20181124,1
2.443.4950,20181201,1
2.443.4950,20181215,1
2.443.4950,20181222,1
2.443.4950,20181229,1
2.146.2619,20181002,1
2.146.2619,20181003,1
2.146.2619,20181004,1
2.146.2619,20181005,1
2.146.2619,20181008,1
2.146.2619,20181009,1
2.146.2619,20181010,1
2.146.2619,20181011,1
2.146.2619,20181015,1
2.146.2619,20181016,1
2.146.2619,20181017,1
2.146.2619,20181018,1
2.146.2619,20181019,1
2.146.2619,20181022,1
2.146.2619,20181023,1
2.146.2619,20181024,1
2.146.2619,20181025,1
2.146.2619,20181026,1
2.146.2619,20181029,1
2.146.2619,20181030,1
2.146.2619,20181031,1
2.146.2619,20181102,1
2.146.2619,20181105,1
2.146.2619,20181106,1
2.146.2619,20181107,1
2.146.2619,20181108,1
2.146.2619,20181109,1
2.146.2619,20181112,1
2.146.2619,20181113,1
2.146.2619,20181114,1
2.146.2619,20181115,1
2.146.2619,20181116,1
2.146.2619,20181119,1
2.146.2619,20181120,1
2.146.2619,20181121,1
2.146.2619,20181122,1
2.146.2619,20181123,1
2.146.2619,20181126,1
2.146.2619,20181127,1
2.146.2619,20181128,1
2.146.2619,20181129,1
2.146.2619,20181130,1
2.146.2619,20181203,1
2.146.2619,20181204,1
2.146.2619,20181205,1
2.146.2619,20181207,1
2.146.2619,20181210,1
2.146.2619,20181211,1
2.146.2619,20181212,1
2.146.2619,20181213,1
2.146.2619,20181214,1
2.146.2619,20181217,1
2.146.2619,20181218,1
2.146.2619,20181219,1
2.146.2619,20181220,1
2.146.2619,20181221,1
2.146.2619,20181224,1
2.146.2619,20181227,1
2.146.2619,20181228,1
2.146.2619,20181231,1
2.146.4870,20181006,1
2.146.4870,20181013,1
2.146.4870,20181020,1
2.146.4870,20181027,1
2.146.4870,20181103,1
2.146.4870,20181110,1
2.146.4870,20181117,1
2.146.4870,20181124,1
2.146.4870,20181201,1
2.146.4870,20181215,1
2.146.4870,20181222,1
2.146.4870,20181229,1
2.146.4871,20181007,1
2.146.4871,20181012,1
2.146.4871,20181014,1
2.146.4871,20181021,1
2.146.4871,20181028,1
2.146.4871,20181101,1
2.146.4871,20181104,1
2.146.4871,20181111,1
2.146.4871,20181118,1
2.146.4871,20181125,1
2.146.4871,20181202,1
2.146.4871,20181206,1
2.146.4871,20181208,1
2.146.4871,20181209,1
2.146.4871,20181216,1
2.146.4871,20181223,1
2.146.4871,20181225,1
2.146.4871,20181226,1
2.146.4871,20181230,1
2.462.4442,20181007,1
2.462.4442,20181012,1
2.462.4442,20181014,1
2.462.4442,20181021,1
2.462.4442,20181028,1
2.462.4442,20181101,1
2.462.4442,20181104,1
2.462.4442,20181111,1
2.462.4442,20181118,1
2.462.4442,20181125,1
2.462.4442,20181202,1
2.462.4442,20181206,1
2.462.4442,20181208,1
2.462.4442,20181209,1
2.462.4442,20181216,1
2.462.4442,20181223,1
2.462.4442,20181225,1
2.462.4442,20181226,1
2.462.4442,20181230,1
2.462.4443,20181002,1
2.462.4443,20181003,1
2.462.4443,20181004,1
2.462.4443,20181005,1
2.462.4443,20181008,1
2.462.4443,20181009,1
2.462.4443,20181010,1
2.462.4443,20181011,1
2.462.4443,20181015,1
2.462.4443,20181016,1
2.462.4443,20181017,1
2.462.4443,20181018,1
2.462.4443,20181019,1
2.462.4443,20181022,1
2.462.4443,20181023,1
2.462.4443,20181024,1
2.462.4443,20181025,1
2.462.4443,20181026,1
2.462.4443,20181029,1
2.462.4443,20181030,1
2.462.4443,20181031,1
2.462.4443,20181102,1
2.462.4443,20181105,1
2.462.4443,20181106,1
2.462.4443,20181107,1
2.462.4443,20181108,1
2.462.4443,20181109,1
2.462.4443,20181112,1
2.462.4443,20181113,1
2.462.4443,20181114,1
2.462.4443,20181115,1
2.462.4443,20181116,1
2.462.4443,20181119,1
2.462.4443,20181120,1
2.462.4443,20181121,1
2.462.4443,20181122,1
2.462.4443,20181123,1
2.462.4443,20181126,1
2.462.4443,20181127,1
2.462.4443,20181128,1
2.462.4443,20181129,1
2.462.4443,20181130,1
2.462.4443,20181203,1
2.462.4443,20181204,1
2.462.4443,20181205,1
2.462.4443,20181207,1
2.462.4443,20181210,1
2.462.4443,20181211,1
2.462.4443,20181212,1
2.462.4443,20181213,1
2.462.4443,20181214,1
2.462.4443,20181217,1
2.462.4443,20181218,1
2.462.4443,20181219,1
2.462.4443,20181220,1
2.462.4443,20181221,1
2.462.4443,20181224,1
2.462.4443,20181227,1
2.462.4443,20181228,1
2.462.4443,20181231,1
2.462.4444,20181006,1
2.462.4444,20181013,1
2.462.4444,20181020,1
2.462.4444,20181027,1
2.462.4444,20181103,1
2.462.4444,20181110,1
2.462.4444,20181117,1
2.462.4444,20181124,1
2.462.4444,20181201,1
2.462.4444,20181215,1
2.462.4444,20181222,1
2.462.4444,20181229,1
2.587.2094,20181007,1
2.587.2094,20181012,1
2.587.2094,20181014,1
2.587.2094,20181021,1
2.587.2094,20181028,1
2.587.2094,20181101,1
2.587.2094,20181104,1
2.587.2094,20181111,1
2.587.2094,20181118,1
2.587.2094,20181125,1
2.587.2094,20181202,1
2.587.2094,20181206,1
2.587.2094,20181208,1
2.587.2094,20181209,1
2.587.2094,20181216,1
2.587.2094,20181223,1
2.587.2094,20181225,1
2.587.2094,20181226,1
2.587.2094,20181230,1
2.587.2095,20181002,1
2.587.2095,20181003,1
2.587.2095,20181004,1
2.587.2095,20181005,1
2.587.2095,20181008,1
2.587.2095,20181009,1
2.587.2095,20181010,1
2.587.2095,20181011,1
2.587.2095,20181015,1
2.587.2095,20181016,1
2.587.2095,20181017,1
2.587.2095,20181018,1
2.587.2095,20181019,1
2.587.2095,20181022,1
2.587.2095,20181023,1
2.587.2095,20181024,1
2.587.2095,20181025,1
2.587.2095,20181026,1
2.587.2095,20181029,1
2.587.2095,20181030,1
2.587.2095,20181031,1
2.587.2095,20181102,1
2.587.2095,20181105,1
2.587.2095,20181106,1
2.587.2095,20181107,1
2.587.2095,20181108,1
2.587.2095,20181109,1
2.587.2095,20181112,1
2.587.2095,20181113,1
2.587.2095,20181114,1
2.587.2095,20181115,1
2.587.2095,20181116,1
2.587.2095,20181119,1
2.587.2095,20181120,1
2.587.2095,20181121,1
2.587.2095,20181122,1
2.587.2095,20181123,1
2.587.2095,20181126,1
2.587.2095,20181127,1
2.587.2095,20181128,1
2.587.2095,20181129,1
2.587.2095,20181130,1
2.587.2095,20181203,1
2.587.2095,20181204,1
2.587.2095,20181205,1
2.587.2095,20181207,1
2.587.2095,20181210,1
2.587.2095,20181211,1
2.587.2095,20181212,1
2.587.2095,20181213,1
2.587.2095,20181214,1
2.587.2095,20181217,1
2.587.2095,20181218,1
2.587.2095,20181219,1
2.587.2095,20181220,1
2.587.2095,20181221,1
2.587.2095,20181224,1
2.587.2095,20181227,1
2.587.2095,20181228,1
2.587.2095,20181231,1
2.587.2096,20181006,1
2.587.2096,20181013,1
2.587.2096,20181020,1
2.587.2096,20181027,1
2.587.2096,20181103,1
2.587.2096,20181110,1
2.587.2096,20181117,1
2.587.2096,20181124,1
